cohort,cohort_type,n_cells,n_datasets,n_patients,feature,n,mean,median,q05,q25,q75,q95,detection_fraction_score_gt_0
boundary,boundary,16883,4,12,endothelial,16883,0.13634190348060887,0.050323594361543655,0.0,0.0,0.1493707001209259,0.7261038839817037,0.5459930107208435
boundary,boundary,16883,4,12,fibroblast,16883,0.20216039285159287,0.08756894618272781,0.0,0.0,0.21346621215343475,0.8957830846309655,0.6054018835515015
boundary,boundary,16883,4,12,mesothelial,16883,0.0455996693386504,0.0,0.0,0.0,0.0,0.24056328535079954,0.17875969910560918
boundary,boundary,16883,4,12,pericyte_VSMC,16883,0.24902884594719676,0.06010739505290985,0.0,0.0,0.1529310941696167,1.940890824794769,0.6332997689984008
boundary,boundary,16883,4,12,gene_PMEL,16883,0.01779501163771683,0.0,0.0,0.0,0.0,0.0,0.018894746194396732
boundary,boundary,16883,4,12,gene_MLANA,16883,0.00742914466710196,0.0,0.0,0.0,0.0,0.0,0.007048510335840787
boundary,boundary,16883,4,12,gene_MITF,16883,0.5194160036448335,0.0,0.0,0.0,0.9052886664867401,1.8898756504058838,0.4838595036427175
boundary,boundary,16883,4,12,gene_ACTA2,16883,0.4949516758074701,0.0,0.0,0.0,0.5212937891483307,3.2556958198547363,0.30598827222650005
boundary,boundary,16883,4,12,gene_ACTG2,16883,0.07776206472219678,0.0,0.0,0.0,0.0,0.0,0.04519338980039093
boundary,boundary,16883,4,12,gene_MYH11,16883,0.20568272005672852,0.0,0.0,0.0,0.0,2.133432745933532,0.0928744891310786
boundary,boundary,16883,4,12,gene_VEGFD,16883,0.02745413449232396,0.0,0.0,0.0,0.0,0.0,0.019842445063081207
boundary,boundary,16883,4,12,gene_CTSK,16883,0.16007272477747103,0.0,0.0,0.0,0.0,1.2034692645072933,0.1448794645501392
boundary,boundary,16883,4,12,gene_EMX2,16883,0.00163861375732571,0.0,0.0,0.0,0.0,0.0,0.0009476988686844756
boundary,boundary,16883,4,12,gene_HOXA11,16883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boundary,boundary,16883,4,12,gene_ESR1,16883,0.10212787460999799,0.0,0.0,0.0,0.0,0.8908606350421899,0.09115678493158799
normal,normal,40457,2,7,melanocytic_identity,40457,0.04930864515323858,0.0,0.0,0.0,0.0,0.3609575092792511,0.16021949230046717
normal,normal,40457,2,7,contractile_marker_panel,40457,0.037059982450831384,0.0,0.0,0.0,0.0,0.19727286398410734,0.06525446770645377
normal,normal,40457,2,7,VEGFD_CTSK_panel,40457,0.01100434878500852,0.0,0.0,0.0,0.0,0.0,0.022319994067775663
normal,normal,40457,2,7,ESR1_hormone_marker,40457,0.0039857948499970874,0.0,0.0,0.0,0.0,0.0,0.005413154707467187
normal,normal,40457,2,7,HOX_PBX_markers,40457,0.00011177803843798756,0.0,0.0,0.0,0.0,0.0,0.00022245841263563785
normal,normal,40457,2,7,CORE1,40457,0.05724362145711924,0.0,0.0,0.0,0.0,0.2437431305646895,0.23768445510047706
normal,normal,40457,2,7,CORE2,40457,0.10004884835663108,0.0,0.0,0.0,0.20642021298408508,0.36553305387496937,0.4196554366364288
normal,normal,40457,2,7,CORE3_identity,40457,0.03527863980844467,0.0,0.0,0.0,0.0,0.19729425907134995,0.2175148923548459
normal,normal,40457,2,7,LAM_myogenic_contractile,40457,0.08552388785668501,0.0,0.0,0.0,0.10006468743085861,0.321220338344574,0.3518303383839632
normal,normal,40457,2,7,ECM_remodeling,40457,0.12889157068144563,0.06809380650520325,0.0,0.0,0.20337018370628357,0.4617013752460477,0.5557999851694392
normal,normal,40457,2,7,mTOR_translation,40457,1.7621104291877074,1.7785513401031494,1.071684718132019,1.565136194229126,2.0032668113708496,2.368258905410767,0.9996045183775366
normal,normal,40457,2,7,hormone_related,40457,0.033309274238193826,0.0,0.0,0.0,0.0,0.20039907097816467,0.21336233531898063
normal,normal,40457,2,7,hypoxia_stress,40457,0.23949885081010777,0.2079484462738037,0.0,0.10379724204540253,0.34555432200431824,0.6072640657424927,0.8213411770521789
normal,normal,40457,2,7,protease_ECM_niche,40457,0.42419412976583554,0.3533974587917328,0.0,0.19370216131210327,0.6735102534294128,0.9090853333473204,0.925698890179697
normal,normal,40457,2,7,HOX_PBX,40457,0.023227637311860855,0.0,0.0,0.0,0.0,0.16121797561645493,0.16874706478483328
normal,normal,40457,2,7,normal_lung_interstitial,40457,0.06835184659573885,0.0,0.0,0.0,0.1177421361207962,0.2702777862548826,0.3342314061843439
normal,normal,40457,2,7,LAMCORE_777,40457,0.058981071059506965,0.051267605274915695,0.021527961641550065,0.03585698455572128,0.0707084909081459,0.12799468040466305,0.9997033887831525
normal,normal,40457,2,7,ciliated,40457,0.03069470138254389,0.0,0.0,0.0,0.0,0.10886647552251805,0.24329535061917593
normal,normal,40457,2,7,AT2,40457,2.407937846699765,1.6517804861068726,0.0,0.6924459934234619,4.509708404541016,5.176400947570801,0.9362285883777838
normal,normal,40457,2,7,macrophage,40457,0.947520488249787,0.3429044783115387,0.0,0.09873957186937332,1.955587387084961,2.655473327636719,0.8440813703438218
normal,normal,40457,2,7,endothelial,40457,0.10845873950236987,0.0,0.0,0.0,0.12232055515050888,0.602395939826962,0.3933311911412117
normal,normal,40457,2,7,fibroblast,40457,0.055869439266399507,0.0,0.0,0.0,0.0927637591958046,0.20391998589038837,0.34933386064216326
normal,normal,40457,2,7,mesothelial,40457,0.032748579628370376,0.0,0.0,0.0,0.0,0.2134399354457855,0.18085868947277356
normal,normal,40457,2,7,pericyte_VSMC,40457,0.06324957135139729,0.0,0.0,0.0,0.06979919224977493,0.22735742330551142,0.3620387077637986
normal,normal,40457,2,7,gene_PMEL,40457,0.001386231803595261,0.0,0.0,0.0,0.0,0.0,0.0019279729095088613
normal,normal,40457,2,7,gene_MLANA,40457,8.606196457555256e-05,0.0,0.0,0.0,0.0,0.0,7.415280421187928e-05
normal,normal,40457,2,7,gene_MITF,40457,0.14645364165393016,0.0,0.0,0.0,0.0,1.0790807485580443,0.15858813060780583
normal,normal,40457,2,7,gene_ACTA2,40457,0.07303005084957098,0.0,0.0,0.0,0.0,0.40903708338737205,0.05445287589292335
normal,normal,40457,2,7,gene_ACTG2,40457,0.015098363827011336,0.0,0.0,0.0,0.0,0.0,0.009491558939120548
normal,normal,40457,2,7,gene_MYH11,40457,0.023051532452755367,0.0,0.0,0.0,0.0,0.0,0.012210495093556121
normal,normal,40457,2,7,gene_VEGFD,40457,0.0029667927412690095,0.0,0.0,0.0,0.0,0.0,0.002249301727760338
normal,normal,40457,2,7,gene_CTSK,40457,0.019041904827274747,0.0,0.0,0.0,0.0,0.0,0.020317868354054924
normal,normal,40457,2,7,gene_EMX2,40457,0.00022355607687597512,0.0,0.0,0.0,0.0,0.0,0.00022245841263563785
normal,normal,40457,2,7,gene_HOXA11,40457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,normal,40457,2,7,gene_ESR1,40457,0.0039857948499970874,0.0,0.0,0.0,0.0,0.0,0.005413154707467187
