patient_id,feature,state15_cells,rest_of_candidate_cells,state15_mean,rest_mean,delta_mean,state15_median,rest_median,delta_median,mannwhitney_u,mannwhitney_pvalue,delta_mean_direction
LAM32,gene_ESR1,10,802,1.106711494922638,0.40849296514530137,0.6982185297773367,1.227727472782135,0.0,1.227727472782135,6359.0,0.0003136341261226426,positive
LAM32,HOX_PBX_markers,10,802,0.3746867269277573,0.005072223426695179,0.3696145035010621,0.40984539687633514,0.0,0.40984539687633514,7181.0,4.077908372819096e-87,positive
LAM32,HOX_PBX,10,802,0.42957923114299773,0.1311576398126688,0.2984215913303289,0.41402386128902435,0.05666039325296879,0.35736346803605556,7176.0,5.481687837815173e-06,positive
LAM32,LAM_myogenic_contractile,10,802,1.7931605756282807,0.5592285050578564,1.2339320705704244,1.5717134475708008,0.16079922020435333,1.4109142273664474,7147.0,1.8985812570619286e-05,positive
LAM32,ECM_remodeling,10,802,1.8762310922145844,0.49120372901682247,1.3850273631977619,1.993638277053833,0.322781965136528,1.670856311917305,7665.0,6.99525861675662e-07,positive
LAM32,mTOR_translation,10,802,1.6845219433307648,0.8528005723606916,0.8317213709700731,1.827356219291687,0.4955535978078842,1.3318026214838028,6826.0,0.0001336502095143885,positive
LAM32,hormone_related,10,802,0.37778605073690413,0.297728369058925,0.08005768167797911,0.29257071018218994,0.2546476572751999,0.03792305290699005,4825.0,0.267535891616941,positive
LAM32,protease_ECM_niche,10,802,1.0767265379428863,0.4530764024732565,0.6236501354696298,1.1460330486297607,0.40477974712848663,0.7412533015012741,7493.0,2.3054872177231483e-06,positive
LAM32,ciliated,10,802,0.032610196806490424,0.14586814081509994,-0.11325794400860952,0.0,0.0,0.0,3272.0,0.28429390794545517,negative_or_equal
LAM32,AT2,10,802,0.21838489323854446,0.6352989625445848,-0.41691406930604036,0.0,0.2595605254173279,-0.2595605254173279,2403.0,0.02741057034341511,negative_or_equal
LAM32,macrophage,10,802,0.3893334437161684,0.45021119102733465,-0.06087774731116624,0.47930727899074554,0.16725704073905945,0.3120502382516861,5360.0,0.06541498225105574,negative_or_equal
LAM32,endothelial,10,802,0.08409583978354931,0.16917688932102593,-0.08508104953747661,0.080546785145998,0.10619618371129036,-0.02564939856529236,3305.0,0.33104335251897543,negative_or_equal
LAM32,fibroblast,10,802,1.7131579756736754,0.4992371042702635,1.213920871403412,1.807270884513855,0.17284542322158813,1.6344254612922668,7137.0,1.871247160362789e-05,positive
LAM32,mesothelial,10,802,0.1313370306044817,0.033399735774817016,0.09793729482966469,0.15736821293830872,0.0,0.15736821293830872,6796.0,1.3079039249503672e-07,positive
LAM32,pericyte_VSMC,10,802,1.2521334171295166,0.42249940282565324,0.8296340143038634,1.1265965700149536,0.11565724015235901,1.0109393298625946,7078.0,2.9110248768902234e-05,positive
LAM50,LAMCORE_777,1,724,0.39972415566444397,0.22390539412649133,0.17581876153795264,0.39972415566444397,0.21204958111047745,0.18767457455396652,700.0,0.06896551724137928,positive
LAM50,CORE1,1,724,1.381390929222107,0.22973173730414959,1.1516591919179573,1.381390929222107,0.1254645250737667,1.2559264041483402,720.0,0.08497326726648954,positive
LAM50,CORE2,1,724,0.17352628707885742,0.19867018877029502,-0.025143901691437598,0.17352628707885742,0.1765669882297516,-0.003040701150894165,354.0,0.9714132541001563,negative_or_equal
LAM50,CORE3_identity,1,724,0.6194353699684143,0.3325038050707862,0.2869315648976281,0.6194353699684143,0.29659460484981537,0.32284076511859894,675.0,0.1379310344827586,positive
LAM50,gene_PMEL,1,724,0.0,0.02663284303229405,-0.02663284303229405,0.0,0.0,0.0,344.5,0.8268858928743551,negative_or_equal
LAM50,gene_MLANA,1,724,0.0,0.032695850956855725,-0.032695850956855725,0.0,0.0,0.0,332.5,0.7701009877476455,negative_or_equal
LAM50,gene_MITF,1,724,1.1974620819091797,1.260341547120836,-0.06287946521165622,1.1974620819091797,1.1767305731773376,0.02073150873184204,371.0,0.9675927673992846,negative_or_equal
LAM50,gene_ACTA2,1,724,1.6888493299484253,0.20620420180230262,1.4826451281461226,1.6888493299484253,0.0,1.6888493299484253,707.0,0.040519530778934686,positive
LAM50,gene_ACTG2,1,724,0.0,0.008664505679716062,-0.008664505679716062,0.0,0.0,0.0,357.5,0.9206178680086263,negative_or_equal
LAM50,gene_MYH11,1,724,1.9593178033828735,0.12166350456829393,1.8376542988145796,1.9593178033828735,0.0,1.9593178033828735,717.0,0.015043768272094851,positive
LAM50,gene_VEGFD,1,724,0.0,0.0508763391977351,-0.0508763391977351,0.0,0.0,0.0,316.0,0.7069638293956175,negative_or_equal
LAM50,gene_CTSK,1,724,0.1907481849193573,0.12098847039414375,0.06975971452521355,0.1907481849193573,0.0,0.1907481849193573,574.0,0.18359957783840342,positive
LAM50,gene_ESR1,1,724,1.2589881420135498,0.6297873792068734,0.6292007628066764,1.2589881420135498,0.4876655489206314,0.7713225930929184,616.0,0.21977602486242742,positive
LAM50,HOX_PBX_markers,1,724,0.0,0.007303500807849248,-0.007303500807849248,0.0,0.0,0.0,353.0,0.880227673625483,negative_or_equal
LAM50,HOX_PBX,1,724,0.309544175863266,0.14885245194370494,0.16069172391956105,0.309544175863266,0.08217955380678177,0.22736462205648422,608.0,0.22736905760077641,positive
LAM50,LAM_myogenic_contractile,1,724,1.6797252893447876,0.14373097703174703,1.5359943123130406,1.6797252893447876,0.06893779337406158,1.610787495970726,722.0,0.08057765401666502,positive
LAM50,ECM_remodeling,1,724,0.3909643590450287,0.25114560208556075,0.13981875695946794,0.3909643590450287,0.13522350043058395,0.25574085861444473,537.0,0.4038447667024697,positive
LAM50,mTOR_translation,1,724,0.7714323997497559,0.6228081312401025,0.14862426850965338,0.7714323997497559,0.6188375949859619,0.15259480476379395,579.0,0.30092424868667966,positive
LAM50,hormone_related,1,724,0.6884464621543884,0.5404490432316098,0.14799741892277862,0.6884464621543884,0.5276742875576019,0.1607721745967865,545.0,0.38320765687457603,positive
LAM50,protease_ECM_niche,1,724,0.22979119420051575,0.20600411778274738,0.023787076417768366,0.22979119420051575,0.18845167011022568,0.04133952409029007,444.0,0.6969592799278732,positive
LAM50,ciliated,1,724,0.10893217474222183,0.2613806926017596,-0.15244851785953778,0.10893217474222183,0.09633396193385124,0.01259821280837059,406.0,0.8349704714299917,negative_or_equal
LAM50,AT2,1,724,1.677206039428711,1.2693296243637306,0.4078764150649803,1.677206039428711,1.0917630195617676,0.5854430198669434,534.0,0.5268965517241367,positive
LAM50,macrophage,1,724,0.10973469167947769,0.0833796758155817,0.026355015863895992,0.10973469167947769,0.05217879079282284,0.057555900886654854,554.0,0.3522838133193392,positive
LAM50,endothelial,1,724,0.0190748181194067,0.11150443827789998,-0.09242962015849328,0.0190748181194067,0.03874894604086876,-0.01967412792146206,324.0,0.8515261893717447,negative_or_equal
LAM50,fibroblast,1,724,0.42983901500701904,0.1163929829281338,0.3134460320788852,0.42983901500701904,0.031086566857993603,0.39875244814902544,658.0,0.14074482449430248,positive
LAM50,mesothelial,1,724,0.05012495815753937,0.03591240839891197,0.014212549758627395,0.05012495815753937,0.0,0.05012495815753937,562.0,0.24489821237860832,positive
LAM50,pericyte_VSMC,1,724,1.1490564346313477,0.11239347600851475,1.0366629586228329,1.1490564346313477,0.052546462044119835,1.0965099725872278,722.0,0.08214641442390581,positive
