gene_symbol,tpm.103cell_siCtrl,tpm.103cell_siSTAT3,tpm.103cell_Rap,tpm.102cell_siCtrl,tpm.102cell_siSTAT3,tpm.102cell_Rap
MAP2,13.390162199999999,11.788699709300001,16.683493,1.303133702,1.0087427,0.9708559999999999
ZW10,29.2545,31.507792,27.712,29.64366,30.208927,22.928150000000002
ITGB4,7.276479599999999,5.5713087,6.655408,5.085278000000001,4.1507078,3.8036636
PPP1R15A,46.02614,39.80342,39.265600000000006,18.467615,16.743000000000002,16.319947000000003
TRIP6,50.225011,40.038804999999996,34.955699,42.133627,37.968495,45.107588
ADAM11,0.2516535,0.4255285,0.5111161,6.261627000000001,4.376608,5.6622840000000005
LAMP2,301.0756,348.0237,389.2354,116.63596,130.16021,89.30328
SLC22A4,6.2363990000000005,6.008824000000001,3.87451,1.746665,1.411105,0.8494279
CETP,0.232675,0.28761479,0.171158,0.0724536,0.0505455,0.0870915
MT3,0.0,0.0,0.0,0.0,0.0,0.0
PTHLH,3.63772300551772,3.227895,2.45127800612727,3.6007361402969997,2.8248763026600003,2.024964370268
TFAP2C,0.0,0.0,0.01978,5.69075,6.25906,5.14557
SULT2B1,0.0832834,0.132015,0.0839448,0.6568039,0.1676756,0.576527
EPS8L1,0.0,0.138114,0.0245676,5.0565575,3.36018,4.8764603
CACNB4,0.01686758,0.03180473,0.1202341,3.655012,2.883429,1.6489340000000001
NOL4L,11.931360999999999,11.2936359,16.4579406,5.5210341000000005,4.9825083,5.4853952
DNMT3B,6.054204929,4.414656540608431,6.397824182,9.49139492788,8.86414029382,9.23340455484
REM1,0.0,0.0,0.0358014,0.0,0.0,0.0
PDRG1,24.638,25.7092,26.2828,33.694,35.2658,34.2891
EPB41L1,74.911205,67.96574948,81.249920154971,19.917155,20.097055,15.2792710148986
PPP1R13B,12.1496013,9.97768,12.484737,14.838075,11.6860672,9.9066334
TGM6,0.0,0.0,0.0,0.0,0.0,0.0
RALGAPA2,4.8871970000000005,4.92104944,4.904844,6.9797311,6.1695929,4.1896324
RPL6,1214.767845,1339.206373,1172.575464,2085.510651,2178.873783,2523.048128
ESF1,32.30694,33.83998,21.889290000000003,26.17788,25.12745,14.106287
SLC8B1,36.384404,31.971538000000002,27.0476541,10.7328726,9.374348,9.2367366
TMEM230,130.854543,143.7240932,173.9556168,92.63949,100.150599,115.445564
OAS1,50.1016452,68.59293,133.3617268,12.420669,13.0411869,3.8104845
SIRT4,1.19596,1.829764,1.963309,2.02337,2.01939,2.881304
TRMT6,22.875392,24.753579360000003,21.620583,27.26467,27.196048,18.122014
HAUS5,14.349694,12.300445,13.655881,42.653890000000004,35.34731,44.277888000000004
UQCRC1,373.16745299999997,370.287044,385.32299290000003,264.300551,280.169965,249.2792383
GMIP,6.1994365,5.3966080000000005,5.636953,7.2481937,6.6159303,6.3494001
LAG3,0.403589,0.1704099,0.0888816,0.291957,0.250668,0.5271201999999999
MLF2,239.20928099999998,216.19969799999998,206.153149,240.08275,221.018706,236.165017
OTUB2,0.8510782,1.0996124,1.0137477,4.8798931,3.690037,4.957952
LTBP4,34.195993,24.63126311,27.65824450628228,27.3105801726,21.129962460333104,27.90525763454156
TFAP4,10.6400889,9.1374003,13.2236174,19.236889,18.035059,18.677528
PDCD7,27.232432000000003,28.906236,28.050277,15.0594,20.652358,18.162885
SPG21,192.114526,206.306908,185.79179399999998,71.219238,73.868472,65.347543
CHRD,0.0445328,0.0187121,0.0,2.345245,2.09107394981,2.602717
THPO,0.0,0.0586177,0.0,0.470924,0.3246679,0.5619583
FLT3LG,3.2468193,2.1395583,2.9512,0.87764780488489,0.79617749359649,1.4316597
GNPTG,76.67554,55.992081999999996,81.137732,23.871146,18.804415,26.532347
GOLGA3,50.136179,45.284950099999996,39.327392,35.324245,29.307819,18.69408
CD209,0.026139,0.0839782,0.0265219,0.0174023,0.0685377,0.0540471
EFNB1,2.31993,1.84722,1.67753,9.5175,9.16421,10.2421
GLG1,86.109925,83.89940703575617,94.92309902746021,53.6863159,52.444962999999994,49.937725
PLEKHG2,26.441841,24.07978,16.535217,79.81179970000001,62.4532688,50.7761104
DLL3,0.729737,0.755378,0.689144,2.291524,2.35802,2.943291
NAT14,11.38455,10.46104,13.90218,36.783249999999995,39.25712,60.297610000000006
AASDH,9.0884398,9.955138103699,11.099115,13.0742536,13.369557,13.638394620000001
LAMB4,0.08568390000000001,0.2767364,0.115874,0.22493839999999998,0.12602305,0.1661536
DLD,78.45943,90.195378,72.6812620135137,98.882237,100.882055,85.61211700877288
ABCC6,5.8834159,5.4945971,5.5991828,4.0914243,3.7852270999999997,4.1020082
CMTM6,61.265632,68.838906,92.7492,83.298779,84.825433,84.927625
MYO15A,1.06589816,0.7662245,0.7396388,0.6733051400000001,0.9857048900000001,0.51949843
APOH,0.29526,0.0,0.0534185,0.0,0.130823,0.0
SPAG7,39.17254,34.996479,32.740736,41.986728,40.460514,55.353404
ESR1,6.2298969,3.1743016,2.929914401004,0.0565784,0.1168169,0.0489437
RGS17,17.87309,21.63154,22.18139,3.9253799999999996,3.7862400000000003,2.008194
TMEM101,26.207855,25.710561000000002,31.823732,21.648468,21.5587105,28.9998084
CCDC80,90.65018,78.53505,77.28947,17.719126,17.67577,11.391487000000001
CMA1,0.114548,0.1974615,0.281337,0.275635,0.16704360000000001,0.4109016
PSME1,144.739037,153.55029100000002,221.296929,60.120846,62.556306,60.4632919
HAUS4,43.403386,43.778781,52.389598,27.964472,35.6695746241,42.730877
CEBPE,0.0,0.0,0.0,0.0,0.0,0.0
OSGEP,35.149726,35.390886,29.475193,50.8463303,44.679283,49.324318999999996
SLC22A17,7.78913,6.438456,7.436533,5.0584055,4.094243147999999,5.94655472
G2E3,22.224508,21.9659003,20.1122348,32.286327,31.215525,23.4570381
TGM1,1.556813,1.4127882,1.4836844,3.423206,3.0500730000000003,1.952882
TBX15,0.031136238799999997,0.0,0.048116112999999995,0.8280886,0.70274696,0.24351468999999998
TEKT2,0.0388557,0.0,0.204729,0.43669939999999996,0.2580694,0.43578859999999997
UNC13D,0.3647672,0.7956789999999999,0.9490811,0.6205698,0.292342,0.3126252
COMT,30.180065000000003,27.343706,31.002974178979997,76.534972,75.5766224,95.410102
VNN3,1.09584,0.765071,0.6118819,0.705049,0.347007,0.573177
XYLB,14.350193,14.64732,13.429375,16.167309,14.749797000000001,12.084576
OR1I1,0.0,0.0,0.0,0.0,0.0,0.0
ADH7,0.0,0.0,0.0,0.0,0.0299701,0.0
ADH1A,0.0,0.2109687,0.160499,0.1595654,0.37536710000000006,0.2212479
KRT23,0.0186135,0.053818,0.0,0.0267583,0.0331497,0.0652178
CDC6,63.974667,69.098856,59.627076,85.61266,92.785292,68.468932
AAAS,73.03018200149762,65.84302543,69.27539214883899,69.702994,62.994855199999996,72.806622
CBX5,73.048858,80.062463,72.68395,65.32529,63.517720000000004,38.19535
KLHL20,32.57605,33.18189,31.201766,13.54821,13.036969000000001,8.692708
FMO2,0.0817181,0.0,0.0,0.077651,0.0271387,0.0179193
DHPS,87.8391200561104,80.545212,86.92956099999999,110.28045399999999,99.9177948,125.908726
RAB26,4.190465,2.650421,5.242461,2.111974,0.8932622116955,1.8573955999999998
PTBP3,22.1399542,26.49126337,21.941817999999998,55.094885,54.959655,34.085717
PSMD5,35.426023,38.726065,31.587093,4.933889,4.196437400000001,2.513376
NANS,94.205067,94.255037,94.408946,76.705337,81.1523713,71.5138638
SEMA4G,2.2025961,2.2906866999999997,2.326816,10.347839,6.9694820600503995,8.943884
TPSD1,0.0,0.0,0.0,0.0264727,0.0,0.0473073
GSTA3,0.0,0.0,0.0,0.15524120000000002,0.0,0.0
MAPK13,127.62565,110.737314,134.421173,5.677885,4.7424639,2.4213109999999998
TMEM14A,55.6071,61.89,69.8181,33.1841,33.9469,41.49
BAG6,61.5244973926,45.88064003936,68.43348516,86.2013069759673,77.36580448013535,85.249706493
PRRT1,0.3530449357,0.262974366,0.4969308317,2.1628819292,1.875893607,2.796420847
LST1,0.035295,0.0,0.0,0.0,0.0,0.180098
ZNF184,10.43602,10.129069999999999,12.16335,12.16901,13.194389999999999,13.411769999999999
VCL,127.61396400000001,125.9610189,146.2994751,104.08396,94.7977641,73.3033866
SIRT1,14.0109652299,16.0756,16.664462,38.82082100178557,39.194771700000004,29.092582
TGFBR3,11.4589719,11.547789000000002,9.5075805,21.874966,20.1927104,13.141244
TMED1,42.824018,38.817621,38.0178,32.652718,33.286333,41.584337999999995
ERMP1,26.334880000000002,30.855710000000002,47.529259,13.795705,14.641048999999999,11.699826999999999
MZF1,6.2518769999999995,4.813986,5.214171,16.42159,11.398181,12.441105
OCEL1,32.58938,32.389465,39.5381122,14.058184,13.58760754339,16.013875
PSMD8,146.616884,151.784672,138.016568,200.380905,213.74029000000002,214.609949
STX1B,15.533080000000002,9.990294,9.701706999999999,1.0038632,0.44091414,0.45547002999999997
BCL7C,17.986779,14.435826,22.007946,20.544623,20.866637100000002,34.825087
EFNA2,0.0,0.0,0.0,0.820592,0.804749,1.71745
ATP5D,25.93052195,14.248159336436,21.22050195,46.366253,35.473673391,69.055557
CBARP,1.5179619999999998,0.5811266,1.9539265799,2.474801,2.510193,4.45532
PCDH11Y,0.31358463999999997,0.2172381,0.164543,0.0228952,0.0154211,0.0223892
AMELY,0.0,0.0,0.0,0.0,0.0,0.0
FGF22,0.143817,0.0738532,0.141659,0.2414652,0.112606,0.1908849
SMIM24,0.8613740000000001,0.46667800000000004,0.5002936,3.2393287,2.788631,7.753715
IGFALS,0.0,0.0,0.1240849,0.0,0.0626538,0.0172817
MARCH2,6.856428999999999,7.549443999999999,13.528146,6.336634999999999,5.122037000000001,9.424932
NDUFB7,71.5581,44.6309,67.5835,79.8184,71.1097,142.625
TECR,287.018164,237.446909,312.609013,253.40961299999998,233.788024,298.005265
TIMM13,30.8361,24.969929999999998,22.47606,90.5268,79.3324,110.641
CDC34,50.772504000000005,42.954252999999994,51.499707,76.595491,76.599191,101.895347
MISP,0.114949,0.12409,0.3000198,0.0988325,0.14533980000000002,0.22595
POLR2E,160.458104,126.56026399999999,146.214626,234.634671,209.40465700000001,254.12677730000001
GADD45B,11.729947,10.167517,15.382527,14.547907,14.571246,21.353645
MADCAM1,0.3333543,0.0,0.18134050000000002,0.0903863,0.0702132,0.4003183
MAPK12,20.673809000000002,14.42381,16.62455,28.889098,22.37931,31.636658
SERPIND1,0.0457121,0.0493476,0.0706303,0.0463048,0.0635547,0.08358789999999999
SNAP29,30.618407,28.783707,28.460352,32.925664,36.3454,33.281455
LZTR1,22.836921,18.615533,16.2245290431668,62.465543000000004,59.447458,53.267434
THAP7,12.375862,11.891853,12.443894607,22.508161,22.505850000000002,24.989558
MMP11,0.1870077,0.47416299999999995,0.327255150438,0.7544303,0.5388302,1.0792418000000001
MIF,24.550519,17.093802,23.810489999999998,95.326152,85.853172,154.45932
DDTL,1.12013,0.869407,1.04247,3.65942,3.28263,3.49377
OSM,0.0,0.0,0.0,0.0208341,0.0,0.0
TBC1D10A,4.8011301,2.948854183307,4.602794,8.9230158,6.5912576000000005,8.713759399999999
SF3A1,61.7557819,53.55447,51.78034,140.0475492,134.145451,94.597832
USP18,10.9706,11.3773,22.9136,12.5463,13.1752,10.6527
RNF215,8.826968,6.5226581,7.9782137,14.999209,13.392208,16.6712044891
SEC14L3,0.0230393,0.116803,0.0,0.0472276,0.0877575,0.0334651
SNRPD3,118.50152999999999,124.427592,116.3108,385.071868,403.037167,376.96288
MAPK1,88.3555,98.0383,93.5499,83.795,86.8964,47.43436
TCN2,7.355523,7.265418,10.078265,2.408219,2.7863588999999997,1.295956283359
CRYBB3,0.226027,0.0,0.12677,0.102177,0.35933000000000004,0.098622
MORC2,23.691623999999997,28.73951,24.090690000000002,36.68398,34.90212,30.561553999999997
SLC25A1,38.09131,30.046490000000002,46.15878,43.918352,38.708770200000004,50.384570000000004
PLA2G3,0.245904,0.287581,0.29553,0.166031,0.149655,0.040279
LGALS2,0.505397,0.13642,0.259743,0.258056,0.252218,0.247834
PDXP,16.125851,16.008605,16.497621,60.235587,61.070806,70.49041
ASPHD2,0.365663,0.377105,0.294337,7.28235,7.04074,6.33153
LGALS1,727.2853700000001,548.73317,805.1899599999999,286.83984499999997,291.193586,229.207817
PIK3IP1,2.643196,2.351562,4.057757,2.329988,2.340948,2.700658
SRRD,15.626707,17.146406,13.623672,49.389804,49.39353,35.78546
PATZ1,7.350557,6.794491000000001,8.528023000000001,17.381086,16.631166999999998,19.549182000000002
CRYBB1,0.0,0.0,0.0,0.113888,0.0745073,0.183556
ANKRD54,11.264733,9.859246,9.730459,26.95748,24.180145,27.3910672
SNU13,51.65029199999999,43.6758969694,47.7549342088,181.888572,188.524338,172.40373899999997
MICALL1,31.669556999999998,26.030582000000003,18.916890000000002,25.865923,24.54559,28.548129
CENPM,17.002503,13.776812,14.598161000000001,31.114199999999997,30.828507,41.58619
KDELR3,28.11874,31.74678,44.38126,17.90786,18.7431,16.46344
DDX17,148.579174,157.029834,144.256584,294.299268,279.310178,214.974048
DMC1,6.393708789,5.767862,7.429861,14.080785,15.642722999999998,17.901918
HSCB,8.196655,9.136721999999999,8.726506,14.739863,16.356154,15.171292
CBY1,26.165744,23.52637900103489,29.696523325578,43.044464,42.289631,55.009147
TOMM22,40.0162,47.791799999999995,41.2394,110.21019999999999,128.8067,112.06190000000001
RSPH14,0.6034957999999999,0.16568719999999998,0.9942157,1.179624,0.9174956,4.2306577999999995
XBP1,35.407293,34.3390436,37.242906471768,86.158513,91.890882,74.30144
RTCB,55.246008,59.919372,50.926315,111.12677799999999,113.391493,97.784459
JOSD1,46.2926,51.33551,50.160667000000004,44.966416,45.147088000000004,42.16327
GTPBP1,19.657231,19.375633,25.389508,42.093118,38.880556,31.5831547
PPP6R2,10.21616,7.456446,9.425215,21.491441000000002,18.673447,24.854723
DNAL4,6.657114,5.608195,8.656163,10.071002,8.32318,14.44318
C22orf31,0.0,0.0,0.0,0.0,0.0,0.0
MIOX,0.0753264,0.03903,0.0362709,0.0,0.0528186,0.084023
LMF2,24.43244,14.39973,24.34764,20.442709999999998,18.50112,25.539302
CBX6,23.598401,20.410192700000003,22.583752999999998,44.47657,39.61963,36.962725
RHBDD3,8.722757999999999,7.9823548,7.344431,22.359505,20.812203999999998,23.133316
APOBEC3D,2.935103,3.108609760956,5.860250000000001,1.7288799000000001,1.167256,1.7110194
RASL10A,0.680126,0.293738,0.7395383,1.6163349999999999,1.16712,1.457223
HMGXB4,18.920069,18.209634,17.177077,21.714947000000002,22.294302,15.958306700000001
BIK,0.0,0.144503,0.0,0.952356,0.756085,0.832362
HMOX1,79.28665099999999,100.930846,48.149036,106.861972,114.27189200000001,22.049031000000003
NIPSNAP1,39.761447999999994,36.768937300000005,56.659727,50.164832,54.566774,71.91936700000001
MCM5,78.413436,69.299892,109.837047928501,137.066179,124.85342899999999,167.754198
ARSA,7.0790500000000005,5.280360000000001,8.183299,8.640488999999999,6.2867809999999995,10.481569
RASD2,0.382895,0.172226,0.986166,0.689158,0.56133,0.627239
TTLL12,9.429539,6.2788784,6.1478742,39.2284,35.020654,38.472991
CBX7,3.2676760000000002,2.9415341,6.127326200000001,3.9376417999999997,3.3119163,6.11717
ACR,0.0,0.0,0.0,0.223003,0.3632423,0.1284507
CABP7,0.0347792,0.0185348,0.0888165,0.473551,0.359783,0.380074
RPL3,620.632492,592.47889,653.674451,1507.045156,1548.6816939999999,2195.8633919999997
SYNGR1,0.32535,0.189001,0.4704877,15.663709,14.597598999999999,19.147212
TAB1,6.8622196386,6.163155,6.776785,14.415185999999999,19.012196,22.745049
PNPLA5,0.180339,0.0552293,0.105392,0.0174295,0.0,0.0670337
PNPLA3,8.75194,5.959944999999999,6.91261,7.033061999999999,7.727669000000001,3.492809
MYH9,294.041858,315.017939,279.68422599999997,95.646028,93.522819,51.78369
TXN2,52.45149,47.705549999999995,51.476797,86.53585,88.10624,102.33714
FOXRED2,35.984555,33.24196,28.89946384767852,51.628420000000006,44.844162,33.82319
EIF3D,120.496661,121.06944,125.15590700000001,305.687037,305.705576,293.368815
ADSL,47.50863240447478,49.941575,43.219642,109.08666,116.594768,85.090041
PVALB,0.0,0.0,0.0,1.331592,0.799936,1.220507
UPK3A,0.0,0.0,0.0,0.0,0.0,0.0
FAM118A,16.601367,11.937808,12.5700701,23.29085,21.612969,17.266984
ST13,264.98793,301.33896799999997,307.10132,423.880774,435.415467,395.593855
IL2RB,0.135667,0.0141503,0.0,0.141524,0.4023294,0.444992
RBX1,38.489405,36.851018,39.062423,68.187631,75.591027,74.773943
L3MBTL2,15.762722,12.854504399000001,13.9616974,42.227562,38.351432,37.547513
CHADL,0.0498966,0.0269325,0.0,0.134805,0.132522,0.114467
PHF5A,36.40799,36.316829999999996,34.38584,75.2613,82.64873,75.94412
ACO2,33.505283,30.412258,37.202262,62.77792,60.677035599999996,71.866708
PMM1,22.356388499999998,16.984478,29.102264780000002,18.080927,17.6610398,23.9175341
CERK,19.965210000000003,18.275002999999998,16.085494999999998,29.030262999999998,29.448475000000002,29.732246
BRD1,8.001023,4.680623,5.458214,10.9421817020962,8.383405500532982,8.252373
ZBED4,4.14559,3.28179,3.97891,9.91116,9.5949,7.33053
HDAC10,12.2163256,7.335633141117,10.042575,8.672490442903,5.65059,8.179447999999999
RIPK3,0.0,0.0,0.0,0.173759,0.0,0.0
PAPOLA,175.6343341,183.89311999999998,150.683761,198.61127900000002,191.5671886356869,129.6276838
HSP90AA1,1664.76947,1831.744841,1385.2983669999999,1798.6517119999999,1858.5430179999998,1485.9300779999999
NID2,45.183631999999996,46.4192175,41.563842,27.656662999999998,25.1425521,17.71859
MARK3,68.644643,74.3626990199502,58.702995,79.54974560000001,79.836246,57.8757927
SNAPC1,35.5498,38.3468,31.3563,18.2836,19.2908,16.6107
SUPT16H,172.14265600000002,178.663436,170.97930100000002,189.276278,188.900444,143.6839901
ABHD4,86.54311899999999,123.94400300000001,46.53891900000001,15.335455,13.835336999999999,25.67004
FKBP3,128.20772300000002,139.82765,143.56477,140.512,142.94606000000002,172.11267
CTSG,0.0,0.0,0.0,0.0,0.0,0.0
GZMH,0.0,0.0,0.0,0.0,0.0,0.0
GZMB,0.0,0.0,0.0,0.0,0.102778,0.100876
PRMT5,116.6175200772542,158.580825,128.341161,254.825537844,272.442625,204.8096951
COCH,0.139614,0.1231282,0.33758279999999996,48.8935816,49.417006,49.125648399999996
AP4S1,8.023589,9.9976117435,11.224943399999999,4.31828639,3.856918,4.59159835
POLE2,42.908139,44.854477,40.631046,28.168,27.805233100000002,27.136979
SOS2,13.49414,15.01652,17.496859,10.286385,10.58254,7.837993
CDKL1,3.395334,8.469364,9.657885,35.283547999999996,25.118626399999997,16.88704
PYGL,58.089155,56.706069,52.435047,156.0375,158.717611,145.445124
RP11-81H14.3,0.0,0.0,0.0,0.0,0.0,0.0
GNPNAT1,36.94962,39.12348017644,33.098121,60.72721000099097,57.480809,41.379310000000004
CDKN3,81.157711,92.835188,99.254544,55.696941,58.596311,72.797589
CNIH1,188.215085,211.9027,211.199434,179.298102,205.596984,177.50668
CGRRF1,13.4758292,16.40233,13.2084782792,10.916253300000001,12.290336,10.908053
ATP6V1D,127.998927,148.46698,118.97595700000001,109.691673,131.917798,115.651047
C14orf105,0.0,0.0769691,0.0183066,0.0748836,0.09981979999999999,0.3057323
PLEK2,24.312621999999998,23.402907,29.647582999999997,1.162754,0.9432928,0.46938
LRRC74A,0.0,0.0,0.0,0.0,0.0,0.0
PIGH,19.216625,20.5937229,17.049087,48.243809999999996,54.4562370189623,53.115076
PSMA3,166.195339,183.419482,149.012354,237.455878,246.813164,216.173169
VTI1B,104.03817699999999,117.46359,112.061862,65.65934625599,74.37974,76.760434
TIMM9,57.782671,70.424662,50.248267999999996,46.451519000000005,48.958124,50.189425
GSTZ1,20.121463387579002,16.583629000000002,19.785408,30.728271,29.836261,45.7465479257708
TMED8,13.5166,14.1928,13.6207,19.016,17.9717,12.1744
SAMD15,3.80382,3.41838,3.4805313651,1.79247,1.64136,1.74801
AHSA1,395.86498,422.078958,283.340841,554.588938,582.034412,448.768673
ISM2,0.0184778,0.0,0.0,0.762608,0.948066,1.064608
SPTLC2,13.04469,14.04796,13.97580000129376,22.308581999999998,22.38198,14.58511
RIN3,12.837298,11.749912154985001,13.788553000170428,6.4635290770000005,5.165246,6.954705199999999
ALKBH1,13.363174,13.900312,14.187727,20.733795999999998,22.04998,19.521911
CHGA,0.0,0.0,0.0,0.2415848,0.33681300000000003,0.406095
DHRS7,62.005849000000005,73.54348,69.83749,55.643130000000006,58.664353399999996,66.6607148
SIX4,10.515777,10.867080000000001,10.809942,20.362957,19.318796,11.935274999999999
CEP128,10.21100169,9.296889,8.580647,9.170024,7.963576,7.9443850000000005
ERH,160.16470999999999,190.276473,173.41336,246.63927999999999,283.56462,287.60578799999996
SLC10A1,0.0276094,0.0,0.0284369,0.0559554,0.0183331,0.0542613
EIF5,301.669118,346.85274100000004,224.652144,288.83432,304.966809,175.0896434
SLC8A3,1.908546,1.662044000576088,2.328792,1.327198,1.20624600301857,0.7733589000000001
ZFYVE21,25.922832999999997,23.323908,26.549585999999998,25.5327746,25.259970599999995,24.589256
MTHFD1,191.177976,188.31559800177453,179.985351,335.422999321,328.815772,230.7158278
BDKRB1,25.32461,29.208154999999998,29.854847,8.556164,7.887034,4.055815
VRK1,47.285589,50.197513,51.741201,66.137846,65.942909,70.300357
PAPLN,0.35008940000000005,0.35391320000000004,0.30530769999999996,0.79106,0.40595629999999994,0.6426105
APEX1,194.489091,187.7372031797112,185.325304,181.883427843,189.83759600000002,162.31936000000002
PABPN1,200.72087399999998,198.3859,199.787567,200.637158,202.556386,197.123824
EFS,13.315613,10.8193,13.4778211,1.510519229622,1.6329360000000002,0.8876762
ARHGAP5,53.910639700000004,56.2193478,54.1708947,39.7368642,36.8236791,21.0833996
CINP,32.828978,37.628879,31.815817,36.540552,35.100678,35.492234
SRP54,78.917771,87.00984899999999,75.99884899999999,63.969977,61.465198,52.905119
PCK2,11.16544581405,13.544001999999999,14.9861707,11.173456431804,11.221421000000001,9.6106354
NFKBIA,80.851358,82.660841,72.309873,26.607928100000002,27.988869299999998,22.524194
EMC9,16.314171,14.808647,22.434371000000002,22.591536,18.3853270008249,23.181216000000003
PSME2,292.74673963,274.751721,362.055801,101.475321,98.426435,185.389567
