probe_or_gene,tsc2_loss,residual_after_rapamycin,genotype_dependent_rapamycin_response,signed_residual_ratio,absolute_residual_ratio,residual_class
Xab2,0.15879915649999976,-0.020166471666666297,-0.17896562816666606,,,unclassified
Grwd1,-0.133739999166667,-0.14311767783333362,-0.009377678666666611,,,unclassified
Uap1l1,1.425963969499998,0.28934076100000006,-1.1366232084999979,0.2029088863314372,0.2029088863314372,partial_rescue_residual
Ints9,-0.028080346999999506,0.08146041499999956,0.10954076199999907,,,unclassified
Zufsp,-0.05174894199999969,0.1153757604999992,0.1671247024999989,,,unclassified
Rnf166,0.13102131049999954,-0.10511055900000166,-0.2361318695000012,,,unclassified
Rasal2,-0.050048289000000246,0.04771323950000017,0.09776152850000042,,,unclassified
Cacnb4,0.2317562747499995,0.3250607124999991,0.09330443774999964,,,unclassified
Aco2,0.08032302000000158,0.030635529999997857,-0.04968749000000372,,,unclassified
Stim1,0.08879118925000107,0.03794859025000008,-0.05084259900000099,,,unclassified
Wipf1,-0.31592689224999937,-0.14897756149999886,0.1669493307500005,,,unclassified
Tssc1,-0.02870860350000015,-0.2068976134999998,-0.17818900999999965,,,unclassified
Nsmf,-0.013866552666667253,-0.13163922533333317,-0.11777267266666591,,,unclassified
Tmem179b,0.01680281300000175,0.039708514499999126,0.022905701499997377,,,unclassified
Emilin3,0.005139809000000994,-0.06983142300000011,-0.07497123200000111,,,unclassified
Rbm14,-0.08491648500000082,-0.058674134700002156,0.026242350299998662,,,unclassified
Cnot2,-0.26233517949999907,-0.11623354075000059,0.14610163874999849,,,unclassified
Slc12a6,0.08664016924999984,0.056055365250000655,-0.03058480399999919,,,unclassified
Lyz1,0.07258785199999984,0.764578662333335,0.6919908103333352,,,unclassified
Sowaha,-0.044515332499999616,0.0631904754999999,0.10770580799999951,,,unclassified
Dgkq,-0.06554800849999953,-0.06413782200000018,0.0014101864999993552,,,unclassified
Trim43a,-0.020490020999999636,-0.10853776600000042,-0.08804774500000079,,,unclassified
Usp39,0.2594389637500001,0.003070396500000072,-0.25636856725,,,unclassified
Tstd2,-0.36713461150000004,-0.1207749059999994,0.24635970550000064,,,unclassified
Rnps1,-0.16343191150000003,-0.10444349337500114,0.05898841812499889,,,unclassified
Sftpb,-0.04787222850000106,-0.13327318899999874,-0.08540096049999768,,,unclassified
Tacr3,-0.15645278500000082,0.0232037665,0.17965655150000082,,,unclassified
Gba,0.6342791519999995,0.09681896849999916,-0.5374601835000004,0.1526440971529823,0.1526440971529823,near_complete_rescue
Phtf2,-0.03435062899999952,0.14079394300000025,0.17514457199999978,,,unclassified
Akap9,0.04502664725000027,0.036265612250000245,-0.008761035000000028,,,unclassified
Zbed3,-0.15972428037499942,-0.040629829124999794,0.11909445124999962,,,unclassified
Pim3,0.021041639999999973,0.015734646666667018,-0.005306993333332954,,,unclassified
Igf2bp2,-0.28037219399999813,-0.049840949500000065,0.23053124449999807,,,unclassified
Snx30,0.19673396750000016,0.10477914699999946,-0.0919548205000007,,,unclassified
Tmx1,0.017866765249999972,0.1951519177500014,0.17728515250000143,,,unclassified
Cysrt1,-0.1352109299999995,-0.030918688749999035,0.10429224125000047,,,unclassified
Arpc2,0.08207406000000006,0.0665510299999994,-0.01552303000000066,,,unclassified
Tmppe,0.04239725750000023,-0.06233434800000026,-0.10473160550000049,,,unclassified
Pcolce,-0.1618480400000024,-0.07350515749999964,0.08834288250000277,,,unclassified
Eif3m,-0.03965032450000017,0.015155009500000816,0.05480533400000098,,,unclassified
Mapk10,0.005640185499999006,-0.0671774527500002,-0.0728176382499992,,,unclassified
Sept10,-0.13093428800000062,-0.19191068349999973,-0.060976395499999114,,,unclassified
Ccdc88a,-0.2805868309999999,0.1071756240000008,0.3877624550000007,,,unclassified
Zfp110,-0.11650177433333386,-0.018951335499999722,0.09755043883333414,,,unclassified
Nmd3,-0.0426366297499996,-0.13849588099999988,-0.09585925125000028,,,unclassified
D2hgdh,-0.10675922099999902,-0.053622201999999675,0.05313701899999934,,,unclassified
Dennd6a,-0.08105049924999985,-0.1482682190000002,-0.06721771975000035,,,unclassified
Clcf1,-0.08043523649999962,-0.020906244999999934,0.059528991499999684,,,unclassified
Ctnna1,-0.20240117966666737,0.01540457633333503,0.2178057560000024,,,unclassified
Impad1,0.1403802074999998,0.2592780268333339,0.1188978193333341,,,unclassified
Chd8,0.013925236000000396,-0.13609702699999993,-0.15002226300000032,,,unclassified
Dvl1,0.007993568250000749,-0.02709811700000131,-0.03509168525000206,,,unclassified
Adrb2,0.2604721430000003,0.3133838019999997,0.05291165899999939,,,unclassified
F2r,-0.2472920915000003,0.15172398324999925,0.39901607474999956,,,unclassified
Hmgb2,-0.23591426925000025,-0.25459966525000066,-0.01868539600000041,,,unclassified
Xpa,0.1582645085000003,0.14185920983333222,-0.016405298666668067,,,unclassified
Lrrk1,-0.16320119816666612,0.019759815833332084,0.1829610139999982,,,unclassified
Ckap5,0.05786631249999985,-0.057179896499999217,-0.11504620899999907,,,unclassified
Ovca2,0.042397880999999416,-0.07915527850000004,-0.12155315949999945,,,unclassified
C230091D08Rik,-0.2318827002500008,-0.05129524774999972,0.18058745250000108,,,unclassified
Ddx39b,-0.12840381066666673,0.021531969666666484,0.1499357803333332,,,unclassified
Polrmt,-0.09047212374999969,-0.05673974324999964,0.03373238050000005,,,unclassified
Slc52a2,0.02091445580000073,-0.024290306399999295,-0.045204762200000026,,,unclassified
Acvr2a,0.003535617249999845,-0.005489482749998942,-0.009025099999998787,,,unclassified
Stx1a,-0.26046163450000037,-0.2839608655000001,-0.023499230999999732,,,unclassified
Agap1,0.1541251284999996,-0.04175781899999986,-0.19588294749999946,,,unclassified
Creb3l2,-0.07577960050000065,0.373335138749999,0.4491147392499997,,,unclassified
Sra1,0.012082416500000193,0.1098473465000005,0.0977649300000003,,,unclassified
Slc45a2,-0.05106765824999915,0.004706976499999627,0.055774634749998775,,,unclassified
Pnliprp2,0.10670949674999974,-0.09368421674999894,-0.20039371349999868,,,unclassified
Tmx2,0.11289583800000003,0.21433989149999988,0.10144405349999985,,,unclassified
P4hb,0.13872234999999833,0.11693088999999901,-0.02179145999999932,,,unclassified
Unc13a,0.05847501750000017,-0.11821083300000002,-0.17668585050000019,,,unclassified
Gh,0.1963539242500003,-0.05118261312500039,-0.2475365373750007,,,unclassified
Mcoln3,0.4536816422499994,-0.003472534000000138,-0.45715417624999954,,,unclassified
Sgf29,0.04525687466666639,-0.10105261183333347,-0.14630948649999986,,,unclassified
Il4i1,-0.13524232099999978,-0.16997058900000006,-0.034728268000000284,,,unclassified
Zfp36l2,-0.10298763483333317,-0.11010717150000104,-0.0071195366666678694,,,unclassified
Rhoa,-0.15995090000000012,-0.10958567650000006,0.050365223500000056,,,unclassified
Lsg1,-0.06564061349999939,-0.027517483000000453,0.038123130499998936,,,unclassified
Thoc2,-0.04591446275000077,-0.09849236600000122,-0.052577903250000446,,,unclassified
Ppib,-0.12462346000000046,0.06473556999999985,0.18935903000000032,,,unclassified
Dtnb,0.02169040550000023,-0.14948451550000108,-0.1711749210000013,,,unclassified
AU021092,0.036376404000000306,-0.16613891250000012,-0.20251531650000043,,,unclassified
Bach2,-0.6238956169999996,0.12414397999999949,0.7480395969999991,-0.19898197169094645,0.19898197169094645,direction_reversal
Irs3,0.09912064750000038,-0.08042265050000008,-0.17954329800000046,,,unclassified
Zfp948,0.09134149049999962,-0.07408344350000018,-0.1654249339999998,,,unclassified
Ttc13,0.169981083833334,0.1152274233333328,-0.05475366050000119,,,unclassified
Alkbh5,-0.03676069849999841,0.10219830750000014,0.13895900599999855,,,unclassified
Omt2a,0.022056559499999295,0.021315565000000092,-0.0007409944999992035,,,unclassified
Rab21,-0.05091794550000017,-0.051208562500000276,-0.00029061700000010404,,,unclassified
Lrrtm1,-0.11196493616666725,-0.11383391599999992,-0.0018689798333326735,,,unclassified
Slc4a1ap,0.01742447300000105,-0.03155016200000027,-0.04897463500000132,,,unclassified
Cpeb3,0.11371852883333311,-0.05061773616666709,-0.1643362650000002,,,unclassified
Ddx17,-0.0008030113333337141,0.3382645963333335,0.3390676076666672,,,unclassified
Naa11,-0.0438505865000014,-0.3304767215000002,-0.2866261349999988,,,unclassified
Slbp,-0.21089453499999955,0.04277169999999941,0.25366623499999896,,,unclassified
Il10ra,0.025610506833334767,-0.08956582733333285,-0.11517633416666762,,,unclassified
Hbb-bh1,0.0370040928333335,-0.10310545950000005,-0.14010955233333355,,,unclassified
Adpgk,0.06731107649999934,-0.09968630750000074,-0.16699738400000008,,,unclassified
Eif5a,0.04070562749999951,-0.09316145749999905,-0.13386708499999855,,,unclassified
Hexb,0.3690373944999994,0.35205330774999943,-0.01698408674999996,,,unclassified
D030029J20Rik,-0.42770665799999996,0.04955266900000055,0.4772593270000005,,,unclassified
Srcap,0.002030686500000378,-0.08118447600000067,-0.08321516250000105,,,unclassified
D530037H12Rik,-0.2658248075000005,0.14395008699999945,0.40977489449999993,,,unclassified
Cldn1,-0.05311400662499999,0.05051581524999982,0.1036298218749998,,,unclassified
AU040096,0.11331436450000076,0.012270083000000653,-0.10104428150000011,,,unclassified
Grin1,0.18289882275000036,-0.07072247724999947,-0.2536212999999998,,,unclassified
Sept7,-0.15414369800000038,0.14337710574999818,0.29752080374999856,,,unclassified
Ap1s2,-0.006935255666665974,-0.152546851166667,-0.14561159550000102,,,unclassified
Ippk,0.1526231624999994,-0.0379248720000005,-0.1905480344999999,,,unclassified
Eea1,0.1171356405000008,0.11297937149999981,-0.004156269000000989,,,unclassified
Gm9222,-0.3979181815000006,-0.12002628549999983,0.27789189600000075,,,unclassified
Nf1,0.00015821925000025772,-0.16769388474999936,-0.1678521039999996,,,unclassified
Rbm5,-0.2478328525000002,-0.09330263262500083,0.15453021987499937,,,unclassified
Phf3,0.13387826349999976,0.017848769500000472,-0.11602949399999929,,,unclassified
Ankrd54,0.1363723384999993,-0.06533145050000044,-0.20170378899999974,,,unclassified
H2afz,0.2938984369999993,-0.026033520500000407,-0.3199319574999997,,,unclassified
Dtymk,-0.0075303160000004254,0.11400967833333286,0.12153999433333329,,,unclassified
Rab20,0.25020106399999964,-0.024587495499999612,-0.27478855949999925,,,unclassified
Slc9a3r1,0.9357356108333335,0.814642826,-0.12109278483333341,0.8705908127986147,0.8705908127986147,persistent_residual
Vim,-0.023054508333334667,0.09242512166666828,0.11547963000000294,,,unclassified
Irak1,0.028033070000001103,0.008678861125000381,-0.019354208875000722,,,unclassified
Gpaa1,0.24770392300000132,0.03421649399999893,-0.2134874290000024,,,unclassified
Asb6,-0.005434823249998999,-0.08223329225000064,-0.07679846900000165,,,unclassified
Ankef1,0.05679785525000014,-0.21105319599999994,-0.2678510512500001,,,unclassified
Smim19,-0.19229373900000013,-0.19672173600000065,-0.0044279970000005164,,,unclassified
Fam109b,0.0528227130000003,-0.05822161850000018,-0.11104433150000048,,,unclassified
Fam126b,-0.04817097349999955,0.39307005800000105,0.4412410315000006,,,unclassified
Fam178a,-0.0348156675000002,-0.15689795449999977,-0.12208228699999957,,,unclassified
Rps6ka4,0.07051156174999917,-0.03984449224999942,-0.1103560539999986,,,unclassified
Csnk1g1,-0.37990417950000044,0.046143609500000515,0.42604778900000095,,,unclassified
Ikzf4,-0.25567870050000074,-0.06949461050000139,0.18618408999999936,,,unclassified
Cwc22,-0.049676558500000745,-0.017373394999999903,0.03230316350000084,,,unclassified
Otud7a,-0.19487537050000014,-0.17380441024999982,0.021070960250000326,,,unclassified
Sumo1,0.033234234166668486,0.03362498116666757,0.0003907469999990809,,,unclassified
Rpl37,-0.3093747295,0.10717396400000112,0.4165486935000011,,,unclassified
AA545190,0.1391389349999992,-0.026684385000000255,-0.16582331999999944,,,unclassified
Fdft1,0.05293197462500032,-0.35974318937499916,-0.4126751639999995,,,unclassified
Top3b,0.1573600054999993,-0.060045672333334466,-0.21740567783333375,,,unclassified
Hsd17b10,0.012487416999999112,-0.0329249052499998,-0.045412322249998915,,,unclassified
Med16,0.24490447850000052,0.07429013300000165,-0.17061434549999888,,,unclassified
Lrrc20,0.22202067150000104,0.027753748999999495,-0.19426692250000155,,,unclassified
Rilpl1,-0.18256641874999957,-0.10320165049999996,0.0793647682499996,,,unclassified
Zfp950,0.20476191400000054,0.12863722999999982,-0.07612468400000072,,,unclassified
Mgl2,-0.22382946749999988,0.00194330100000073,0.2257727685000006,,,unclassified
Mcee,-0.17194273449999997,0.15294453399999952,0.3248872684999995,,,unclassified
Thyn1,0.2344829774999999,-0.033472745833332596,-0.2679557233333325,,,unclassified
Rps17,-0.2789272261000004,-0.07122306930000022,0.2077041568000002,,,unclassified
Neurog1,0.11558150374999965,-0.10131711024999923,-0.21689861399999888,,,unclassified
Mrps24,0.030781225000000134,0.1202554530000004,0.08947422800000027,,,unclassified
Btbd10,-0.08920228549999898,0.04962435800000087,0.13882664349999985,,,unclassified
Cryz,0.18020421800000008,-0.022998593999999706,-0.2032028119999998,,,unclassified
Tuba3b,0.07870018499999976,-0.1739298205000006,-0.25263000550000037,,,unclassified
Grn,0.5227997283333323,0.3716909433333342,-0.15110878499999814,0.7109623880606676,0.7109623880606676,partial_rescue_residual
Lasp1,-0.30302969077777675,-0.12206996638888867,0.18095972438888808,,,unclassified
Fam227b,-0.0034456980000001636,-0.20253225949999987,-0.1990865614999997,,,unclassified
2510039O18Rik,0.049814414000000085,0.16396545150000108,0.114151037500001,,,unclassified
Timm17b,-0.032829290250001364,0.01344862925000001,0.046277919500001374,,,unclassified
Dcaf12,-0.06599741200000064,0.05144247499999999,0.11743988700000063,,,unclassified
Slc4a7,-0.6127240609999998,0.02677886200000046,0.6395029230000002,-0.0437046032700199,0.0437046032700199,direction_reversal
Gbp6,0.19265882649999977,-0.07152540349999992,-0.2641842299999997,,,unclassified
Pkp4,-0.012733523000000524,0.07842820499999892,0.09116172799999944,,,unclassified
Htr1a,0.20651925174999963,-0.11912256175000024,-0.3256418134999999,,,unclassified
Dennd2d,0.01067209300000016,-0.22474751699999995,-0.2354196100000001,,,unclassified
Trim30d,0.3703909489999999,0.36116798550000073,-0.009222963499999182,,,unclassified
Osbpl6,0.12465632633333357,-0.024904334666667083,-0.14956066100000065,,,unclassified
A530058N18Rik,-0.002684673000000082,0.12457206899999917,0.12725674199999926,,,unclassified
C80068,-0.11909582399999952,-0.20599762150000078,-0.08690179750000127,,,unclassified
Adi1,0.24299008450000148,0.15919405100000006,-0.08379603350000142,,,unclassified
Cntn4,-0.12500079425,-0.10875657599999933,0.016244218250000664,,,unclassified
6330509M05Rik,0.27271171100000036,-0.19452793700000015,-0.4672396480000005,,,unclassified
Dna2,0.04059149924999961,-0.16800699549999987,-0.20859849474999947,,,unclassified
Slc20a1,-0.46295550425000087,-0.3721200740000006,0.09083543025000029,,,unclassified
Ddx54,-0.010732484999999237,-0.04943473624999939,-0.03870225125000015,,,unclassified
Ninj1,0.23129153625000143,0.21531283850000094,-0.015978697750000492,,,unclassified
Sema4a,-0.07146918724999995,-0.05711479924999985,0.014354388000000107,,,unclassified
Vegfd,0.22487137483333264,0.8067454068333326,0.581874032,,,unclassified
Blmh,0.05540768599999879,-0.2476625657499989,-0.3030702517499977,,,unclassified
Spint2,0.11951758600000062,0.21376414349999973,0.0942465574999991,,,unclassified
Psmb4,0.11043561274999902,0.0759064725000016,-0.034529140249997425,,,unclassified
Atf4,0.04480127299999914,-0.04402442033333287,-0.08882569333333201,,,unclassified
Fhdc1,-0.382758796500001,-0.03063903400000001,0.352119762500001,,,unclassified
Phactr1,-0.09452693449999927,0.11285298499999996,0.20737991949999923,,,unclassified
Gmppb,0.09891475300000074,-0.11002705599999896,-0.2089418089999997,,,unclassified
Haus2,-0.050570381,0.07384547450000056,0.12441585550000056,,,unclassified
Cenpe,0.04237241950000126,-0.16515642450000012,-0.20752884400000138,,,unclassified
Adcyap1r1,-0.053408014249999525,-0.21090392874999964,-0.1574959145000001,,,unclassified
Dph5,-0.1126823029999997,-0.09891997874999969,0.013762324250000013,,,unclassified
Mark4,-0.07170560649999924,-0.14141753699999882,-0.06971193049999957,,,unclassified
Ccdc84,-0.06494787374999955,-0.03375595125000075,0.031191922499998803,,,unclassified
Nynrin,-0.05329524249999995,-0.07032853299999964,-0.017033290499999687,,,unclassified
Zfp982,0.030993561499999878,-0.19946974149999974,-0.23046330299999962,,,unclassified
Polr3f,0.11367887100000029,-3.4750249999326854e-05,-0.11371362124999962,,,unclassified
Ahi1,-0.13962765499999996,-0.09921428649999964,0.040413368500000324,,,unclassified
A930012O16Rik,-0.21567069299999986,-0.06744471600000068,0.14822597699999918,,,unclassified
Cwf19l1,-0.0828855664999999,-0.10985786100000006,-0.02697229450000016,,,unclassified
Pfkl,0.11406398000000273,-0.5910082525,-0.7050722325000027,,,unclassified
Nup98,-0.001045594500000746,-0.0012693019999998612,-0.0002237074999991151,,,unclassified
Pecr,0.04733355425000063,-0.03789102874999983,-0.08522458300000046,,,unclassified
D17Wsu92e,-0.022789262750000816,0.10400349424999966,0.12679275700000048,,,unclassified
Mavs,-0.05079988575000005,0.0566801589999999,0.10748004474999995,,,unclassified
Gm2769,0.18038551799999958,-0.15598998650000073,-0.3363755045000003,,,unclassified
Rhox4b,1.0625484345,1.158539737,0.09599130249999988,1.0903406370789772,1.0903406370789772,persistent_residual
Cops5,0.014107761250000017,0.06986657174999955,0.055758810499999534,,,unclassified
Gpr137b-ps,0.6651824294999997,0.44265614249999974,-0.222526287,0.6654657773097417,0.6654657773097417,partial_rescue_residual
