gene,environments,mean_suppression_fraction,categories,cross_environment_retention_candidate
FAM215B,1,0.5412127585975286,partially_retained,False
FAM217B,1,0.1296012980597403,fully_retained,False
FAM219A,1,1.4164927477909783,suppressed,False
FAM222A,1,1.1596421772430912,suppressed,False
FAM241B,1,1.3806976501277595,suppressed,False
FAM43B,1,0.6625901473843695,partially_retained,False
FAM47E-STBD1,1,0.492916866302785,partially_retained,False
FAM50A,1,0.7640274387335314,suppressed,False
FAM50B,1,-0.1798216454845012,enhanced_or_reprogrammed,False
FAM66B,1,0.2600789257031808,partially_retained,False
FAM72A,1,1.3250947030605065,suppressed,False
FAM72B,1,1.2569727353821887,suppressed,False
FAM83G,2,0.974706049414847,suppressed,False
FAP,1,0.08252996206855434,fully_retained,False
FAR2P1,2,-0.02412538970113376,enhanced_or_reprogrammed,True
FAR2P2,1,0.0634591261815367,fully_retained,False
FAT3,1,1.0797403366944398,suppressed,False
FAT4,1,-0.013311842831229992,enhanced_or_reprogrammed,False
FAXDC2,2,0.8044585777835573,partially_retained;suppressed,True
FBLN1,1,0.484710727669007,partially_retained,False
FBLN2,2,0.6307591011861808,partially_retained;suppressed,True
FBLN5,2,0.699051511900974,partially_retained;suppressed,True
FBN2,1,0.1780747069860924,fully_retained,False
FBXL22,1,0.7098678782360482,partially_retained,False
FBXO10,1,1.7091665639974178,suppressed,False
FBXO16,1,0.8123608678940897,suppressed,False
FBXO2,1,0.4975255471748251,partially_retained,False
FBXO22,2,0.5606278459220584,partially_retained,True
FBXO30-DT,1,1.164643994929854,suppressed,False
FBXO32,1,0.6958434017948307,partially_retained,False
FBXO4,1,0.7292999810514331,partially_retained,False
FBXO5,1,1.2249721174864834,suppressed,False
FDXR,1,0.2922565238393985,partially_retained,False
FER1L4,2,0.7841599500083039,partially_retained;suppressed,True
FERMT1,1,0.929012945268231,suppressed,False
FES,1,0.9039896460242327,suppressed,False
FGD6,2,1.0291823316725748,partially_retained;suppressed,True
FGF11,2,0.46170977125509033,partially_retained,True
FGF13,1,-0.7166652595762695,enhanced_or_reprogrammed,False
FGF14,1,0.739427947141559,partially_retained,False
FGF14-AS2,1,1.1659386249284918,suppressed,False
FGF18,2,0.7258906957475187,partially_retained;suppressed,True
FGF2,2,0.6133422346994143,partially_retained;suppressed,True
FGF7,2,1.0210236122515408,suppressed,False
FGFBP3,1,0.7427155833242508,partially_retained,False
FGFR3,1,0.1838962141402617,fully_retained,False
FGL2,1,0.6962333425924659,partially_retained,False
FHL1,2,0.6626890730228351,partially_retained;suppressed,True
FHOD3,2,0.6646791073470928,partially_retained,True
FIBCD1,2,0.5888953003734618,fully_retained;suppressed,True
FIBIN,2,-0.47716705742512855,enhanced_or_reprogrammed,True
FILIP1L,2,1.0667314542526616,suppressed,False
FIRRE,1,0.1625729671915218,fully_retained,False
FJX1,1,0.26458705791467074,partially_retained,False
FKBP11,2,1.372403734487726,suppressed,False
FKBP14-AS1,1,0.8533064965922309,suppressed,False
FKBP7,2,0.8992576469325255,suppressed,False
FKBP9P1,1,0.7620742492520445,suppressed,False
FLCN,1,1.1018784956242753,suppressed,False
FLI1,1,0.7950625031058981,suppressed,False
FLJ20021,1,1.4206990128728438,suppressed,False
FLJ37453,2,0.6850766814617598,partially_retained;suppressed,True
FLNC,1,0.7596597546338036,suppressed,False
FLRT2,2,0.13319620847654118,fully_retained,True
FLVCR2,2,0.7013005360024879,partially_retained,True
FLYWCH1,1,0.9794187796430636,suppressed,False
FMN2,2,0.4138088290196046,enhanced_or_reprogrammed;suppressed,True
FMO2,1,0.5546056327087234,partially_retained,False
FMO3,1,0.8522588619562652,suppressed,False
FMOD,1,0.37215695781139135,partially_retained,False
FN1,1,-0.28861698583126016,enhanced_or_reprogrammed,False
FNBP1L,1,0.419283990713077,partially_retained,False
FNBP4,1,0.5196243636223916,partially_retained,False
FNDC10,2,0.6770018332997559,partially_retained;suppressed,True
FNDC5,2,0.38878363459716936,fully_retained;partially_retained,True
FNIP2,1,1.2255358041751703,suppressed,False
FO681492.1,1,1.867191568582296,suppressed,False
FOLR3,1,0.7471577815650023,partially_retained,False
FOSL1,2,0.2852305852293321,fully_retained;partially_retained,True
FOXA1,1,0.595402367940651,partially_retained,False
FOXA2,1,0.21931987823946697,fully_retained,False
FOXD1-AS1,1,1.0088664389193684,suppressed,False
FOXF1,1,0.8311206885206206,suppressed,False
FOXF2,1,0.37637582549575055,partially_retained,False
FOXG1-AS1,1,0.42067559229669993,partially_retained,False
FOXL1,1,0.4252701426380364,partially_retained,False
FOXL2,1,0.6490983839992316,partially_retained,False
FOXP1,1,0.6862982176079453,partially_retained,False
FOXP1-AS1,1,0.7697352390263517,suppressed,False
FOXP1-IT1,1,0.2156497759199658,fully_retained,False
FOXQ1,1,0.23043963005698798,fully_retained,False
FOXRED2,2,1.2393750707660338,suppressed,False
FP671120.4,1,1.1511027656962058,suppressed,False
FRAT1,1,0.9249423631583551,suppressed,False
FRG1-DT,1,0.8171034136891923,suppressed,False
FRG1HP,1,0.6937822488073518,partially_retained,False
FRMPD4,1,0.3171421061674442,partially_retained,False
FRZB,1,-0.2519893049412427,enhanced_or_reprogrammed,False
FSD1L,2,1.1072986403000222,suppressed,False
FSD2,2,1.1478735116940437,suppressed,False
FST,2,1.815790847202684,suppressed,False
FSTL5,2,0.05522824652083719,enhanced_or_reprogrammed;partially_retained,True
FTCDNL1,1,1.1142259015141407,suppressed,False
FTH1,2,0.9095986609515021,partially_retained;suppressed,True
FTH1P10,2,0.9817263983079452,suppressed,False
FTH1P11,2,0.932273938684743,partially_retained;suppressed,True
FTH1P12,1,0.8894699085008198,suppressed,False
FTH1P16,1,0.6327258828816499,partially_retained,False
FTH1P2,2,0.9234843369099132,suppressed,False
FTH1P20,2,0.8827434477002376,partially_retained;suppressed,True
FTH1P23,1,1.0229267784877156,suppressed,False
FTH1P3,1,0.8860599588499461,suppressed,False
FTH1P7,1,0.7600510524523312,suppressed,False
FTH1P8,2,0.8696791757950305,suppressed,False
FTL,2,1.0019537369556089,suppressed,False
FTLP3,1,0.8787409138111945,suppressed,False
FUCA2,1,0.5563166482605375,partially_retained,False
FUOM,1,0.629736833909766,partially_retained,False
FUT11,2,0.7913257691278106,partially_retained;suppressed,True
FXR2,1,1.4080599994408993,suppressed,False
FXYD2,1,0.9921490911675918,suppressed,False
FXYD6,1,0.3058059117920662,partially_retained,False
FZD10,1,0.15577666181042116,fully_retained,False
FZD10-AS1,1,-0.02506094593105468,enhanced_or_reprogrammed,False
FZD6,1,0.08479381194882873,fully_retained,False
G0S2,2,0.34571019120950935,fully_retained;partially_retained,True
GABPB1-AS1,1,0.86149230584568,suppressed,False
GABPB1-IT1,2,0.6728226488212392,partially_retained;suppressed,True
GABRA2,1,0.4292892119978664,partially_retained,False
GABRA4,2,0.2827106279123284,partially_retained,True
GABRA5,1,-0.1402569818457382,enhanced_or_reprogrammed,False
GABRB1,1,0.6355324587228206,partially_retained,False
GABRE,2,0.07671071561729692,fully_retained,True
GACAT2,1,0.815947579734947,suppressed,False
GADD45A,1,0.4740606577167916,partially_retained,False
GADD45G,1,0.40255569644001465,partially_retained,False
GAL,1,0.5297344223956371,partially_retained,False
GAL3ST3,1,0.9697809496939795,suppressed,False
GALE,2,0.6930460005156223,partially_retained;suppressed,True
GALNS,1,0.6093056881455903,partially_retained,False
GALNT12,2,1.050658057076124,suppressed,False
GALNT18,2,0.2705803914037516,fully_retained;partially_retained,True
GALNT2,1,0.19328047875552423,fully_retained,False
GALNT3,1,0.3232560221244558,partially_retained,False
GALNT6,2,-0.019960822471546236,enhanced_or_reprogrammed;fully_retained,True
GAN,1,0.6829147427855393,partially_retained,False
GAP43,2,2.5313423751212865,suppressed,False
GAPDH,2,0.5981836156813116,partially_retained,True
GAPDHP1,2,0.39372190730918205,fully_retained;partially_retained,True
GAPDHP35,2,0.4705579376123834,partially_retained,True
GAPDHP38,2,0.19256369056009492,fully_retained,True
GAPDHP65,2,0.4208693143921508,partially_retained,True
GAPDHP72,2,0.40017659520612253,partially_retained,True
GAPLINC,2,0.9385723406991229,suppressed,False
GARS1,2,0.7545396834455804,partially_retained;suppressed,True
GAS1,1,0.5336307933219575,partially_retained,False
GAS2L3,1,0.9883191694734057,suppressed,False
GASK1B,1,0.8626732344709642,suppressed,False
GATA2,2,0.2812111220688453,fully_retained;partially_retained,True
GATA2-AS1,2,0.46490090871117495,partially_retained,True
GATA6,1,-0.7141371149749816,enhanced_or_reprogrammed,False
GBA,2,0.829528248862754,suppressed,False
GBE1,2,0.6968232500036882,partially_retained,True
GBX2,1,0.6863932453509844,partially_retained,False
GCA,1,0.3710263565383004,partially_retained,False
GCH1,1,0.5732600398017517,partially_retained,False
GCNT3,1,0.5136473180112052,partially_retained,False
GDF10,2,-0.8333033845769156,enhanced_or_reprogrammed,True
GDF15,2,0.6543284055164962,partially_retained,True
GDF5,1,0.6929502889642278,partially_retained,False
GDF6,2,-0.19512108851587384,enhanced_or_reprogrammed;fully_retained,True
GDNF-AS1,1,-0.5430532302753988,enhanced_or_reprogrammed,False
GEM,1,0.12392798980859498,fully_retained,False
GFOD1,1,1.098204638099693,suppressed,False
GFPT1,1,0.6696041685286971,partially_retained,False
GFRA1,2,0.9700645393548608,suppressed,False
GGN,1,0.554146265278561,partially_retained,False
GGT1,1,0.7736631393675266,suppressed,False
GHRLOS,1,0.8689945113609462,suppressed,False
GIPC1,1,0.9376367834684975,suppressed,False
GJA3,2,0.46540567418754614,partially_retained,True
GJB2,2,0.2617066674850301,fully_retained;partially_retained,True
GLA,2,0.9153600072318986,suppressed,False
GLB1,1,0.7767662843527182,suppressed,False
GLDN,2,0.498225150337007,partially_retained,True
GLI2,1,0.5317283523195171,partially_retained,False
GLI3,2,0.5522409763916731,partially_retained;suppressed,True
GLIDR,2,0.6746600721732264,partially_retained,True
GLIS1,2,0.5127722068720659,partially_retained,True
GLMP,2,0.862470909535284,suppressed,False
GLRB,1,0.6934235500058528,partially_retained,False
GLRX2,2,0.7173837986742213,partially_retained;suppressed,True
GLT8D2,1,0.8337151299365279,suppressed,False
GLTPD2,1,0.9421469234732334,suppressed,False
GLUD1P3,1,0.687741260679102,partially_retained,False
GM2A,2,0.9377287755039647,suppressed,False
GMNN,1,0.10739418910944032,fully_retained,False
GMPR,1,0.4789882015888005,partially_retained,False
GNA11,1,1.0195337749028508,suppressed,False
GNA12,1,0.7970106484331445,suppressed,False
GNA13,2,0.7567765982242219,partially_retained;suppressed,True
GNAZ,1,0.8545102611347024,suppressed,False
GNG12-AS1,1,1.1738569393310254,suppressed,False
GNG7,1,0.6727631469102757,partially_retained,False
GNPDA1,2,0.9572082239727497,suppressed,False
GNS,2,0.8989075062675486,suppressed,False
GOT1,2,0.759580402571014,partially_retained;suppressed,True
GPAT3,2,0.395062853063991,partially_retained,True
GPAT4,1,0.6807745573359449,partially_retained,False
GPC1,2,0.8140460311318857,suppressed,False
GPC3,2,0.1257176399410817,fully_retained,True
GPC4,2,0.29050185286647034,fully_retained;partially_retained,True
GPC6,1,0.5319797345887294,partially_retained,False
GPCPD1,1,0.6968136727990908,partially_retained,False
GPER1,2,0.2907761417249186,fully_retained;partially_retained,True
GPHA2,1,0.9976237038371281,suppressed,False
GPI,2,0.6374629077679698,partially_retained;suppressed,True
GPM6B,2,0.5724577370444786,partially_retained,True
GPNMB,2,0.8528922465283865,suppressed,False
GPR1,2,0.48170577333918413,partially_retained,True
GPR137B,1,0.5200741150334662,partially_retained,False
GPR143,1,0.7305621530768058,partially_retained,False
GPR146,2,0.7108378155574644,partially_retained,True
GPR155,2,0.7269028166164417,partially_retained;suppressed,True
GPR156,1,1.3078871198961022,suppressed,False
GPR160,1,1.2127139505630629,suppressed,False
GPR199P,1,1.8953384000314166,suppressed,False
GPR20,1,1.1628240161296928,suppressed,False
GPR37,1,0.3942978418136861,partially_retained,False
GPR68,1,0.5543445319907465,partially_retained,False
GPRASP1,1,0.7386010988730798,partially_retained,False
GPRC5A,2,-0.2910382345402484,enhanced_or_reprogrammed;fully_retained,True
GPRC5B,1,0.781137568838885,suppressed,False
GPRIN1,2,0.7525981050117762,partially_retained;suppressed,True
GPT2,1,0.8141672051637083,suppressed,False
GPX3,1,0.2672716752567902,partially_retained,False
GPX4,1,0.364358772474908,partially_retained,False
GRAMD4,1,1.1947830924907716,suppressed,False
GRB10,1,0.7583776525204007,suppressed,False
GREB1L,1,0.2315920470933318,fully_retained,False
GREM1,1,0.12319268381354387,fully_retained,False
GREM2,2,0.5508550960632848,partially_retained,True
GRIA4,2,0.6058780373532405,partially_retained,True
GRIN2A,2,0.441379300547379,fully_retained;suppressed,True
GRIN3B,1,0.1249708998282062,fully_retained,False
GRIP1,1,-0.006203407054377275,enhanced_or_reprogrammed,False
GRK3,1,1.0522934738433478,suppressed,False
GRK5,2,0.509336618412951,partially_retained,True
GRK5-IT1,1,0.9351956553086721,suppressed,False
GRM5,1,0.9287387447083507,suppressed,False
GRN,1,0.7154148259462502,partially_retained,False
GSC,2,0.3439180384753855,fully_retained;partially_retained,True
GSDMB,1,0.6659086939240544,partially_retained,False
GSDME,1,0.5345606957394542,partially_retained,False
GSN,1,0.755262654393936,suppressed,False
GSS,2,0.22934601255210751,fully_retained;partially_retained,True
GSTO1,1,0.5939562085059704,partially_retained,False
GTF2H1,1,0.9039467160215824,suppressed,False
GTF2IP1,1,0.10214996515087726,fully_retained,False
GTF2IP13,1,0.526082288907088,partially_retained,False
GTF2IP20,1,1.0183765937738314,suppressed,False
GTF2IP4,1,0.20996484839691643,fully_retained,False
GTF2IRD2P1,1,0.5215419124574383,partially_retained,False
GTPBP2,2,0.8932244115251086,partially_retained;suppressed,True
GTSE1,1,1.9586024482173146,suppressed,False
GUSBP2,1,0.6831148007922164,partially_retained,False
GUSBP3,1,0.1727812954775858,fully_retained,False
GYPC,1,0.5502444622967136,partially_retained,False
GYS1,2,0.7410399950596445,partially_retained;suppressed,True
H1-0,1,1.4968522537599114,suppressed,False
H1-10,1,0.5716391908767576,partially_retained,False
H1-10-AS1,1,0.9745626702997375,suppressed,False
H1-3,1,0.9866158426047554,suppressed,False
H1-4,1,0.7333863410780821,partially_retained,False
H19,2,-0.08922251724652919,enhanced_or_reprogrammed;partially_retained,True
H2AC17,1,1.2788618813062758,suppressed,False
H3-3B,1,0.8341870244168654,suppressed,False
H3C10,1,1.171006584232504,suppressed,False
H3P6,1,-0.4529683546335934,enhanced_or_reprogrammed,False
H4C8,1,-0.1017617750829738,enhanced_or_reprogrammed,False
HACD1,2,0.8432357480228925,suppressed,False
HAGH,1,0.7096623408501269,partially_retained,False
HAGHL,1,1.0432757232608543,suppressed,False
HAND2,2,0.23552229865844504,fully_retained;partially_retained,True
HAND2-AS1,2,0.3213904819705838,partially_retained,True
HAPLN3,2,0.8288175644997109,partially_retained;suppressed,True
HAUS4,2,0.7599160989614296,partially_retained;suppressed,True
HBA1,1,-0.32306091020539607,enhanced_or_reprogrammed,False
HBP1,2,0.6628324812127082,partially_retained,True
HCG4B,1,1.0614486953245066,suppressed,False
HCP5,1,1.2242730468121548,suppressed,False
HDAC4,1,0.5028613135347682,partially_retained,False
HEATR3,1,1.2720003098207542,suppressed,False
HEPH,1,0.3276097764769449,partially_retained,False
HERC2P10,1,0.19191973072162127,fully_retained,False
HERC5,2,0.623201703631679,partially_retained;suppressed,True
HERPUD1,1,0.5191654899032263,partially_retained,False
HEXA,1,0.8143038500295757,suppressed,False
HEXA-AS1,1,1.1581356451631808,suppressed,False
HEXB,2,0.7937446515615108,suppressed,False
HEXIM1,1,0.6122269405405352,partially_retained,False
HHIPL2,1,0.9400572455865187,suppressed,False
HIF1A-AS3,1,0.8899993251097352,suppressed,False
HILPDA,2,0.770113084049501,partially_retained;suppressed,True
HIP1R,2,1.451473614476823,suppressed,False
HJURP,1,2.571002803139444,suppressed,False
HK1,2,0.7876718653547186,partially_retained;suppressed,True
HK2,2,0.5918224076075226,partially_retained,True
HKDC1,1,1.0592644151140134,suppressed,False
HLA-A,1,0.5144613170975914,partially_retained,False
HLA-B,2,0.3408049624295087,fully_retained;partially_retained,True
HLA-C,2,0.4498752910110316,partially_retained,True
HLA-DMA,2,0.3832120272779088,partially_retained,True
HLA-F,1,0.41260918679487346,partially_retained,False
HLA-F-AS1,1,1.1999541521362542,suppressed,False
HLA-G,1,0.695915561049185,partially_retained,False
HLA-H,2,0.3499982901487569,partially_retained,True
HLA-J,1,0.5174682871086034,partially_retained,False
HLA-K,1,0.48562313442097904,partially_retained,False
HLA-L,2,0.5907862316343283,partially_retained,True
HLA-V,1,1.162289083463576,suppressed,False
HM13,1,0.22989714235412195,fully_retained,False
HMCN1,1,0.537432441909441,partially_retained,False
HMGA2-AS1,1,0.5167368736404593,partially_retained,False
HMGB2,1,1.1917153769573674,suppressed,False
HMGB3,1,1.177688988581447,suppressed,False
HMGCR,1,1.3212591463430827,suppressed,False
HMGN2,1,0.9830935960822662,suppressed,False
HMGXB3,2,1.277550383400534,suppressed,False
HMMR,1,1.8463908134576652,suppressed,False
HMOX1,2,1.2123908513399213,suppressed,False
HNRNPA0,1,1.2901271228510398,suppressed,False
HNRNPK,1,1.3851999803336663,suppressed,False
HOMER1,1,0.8574019760137163,suppressed,False
HOPX,1,0.3139504211310521,partially_retained,False
HOTAIRM1,2,-0.11912971397024363,enhanced_or_reprogrammed;fully_retained,True
HOTTIP,2,-0.1175234504387328,enhanced_or_reprogrammed,True
HOXA-AS2,1,-0.36610421922131176,enhanced_or_reprogrammed,False
HOXA-AS3,1,-0.038551681357126055,enhanced_or_reprogrammed,False
